preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
olmoe,plain_no_ose,16,4,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.637502,0.637389,0.639108,0.001360,1.328399,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,4,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.737433,0.736980,0.737944,0.001322,1.148385,0.864488,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,8,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.894158,0.885876,0.896128,0.006539,1.000000,0.718868,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,8,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.642782,0.642359,0.643248,0.001128,1.391075,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,8,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.745220,0.743315,0.747634,0.005686,1.199858,0.862540,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,16,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.888703,0.884319,0.993366,0.095106,1.000000,0.711777,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,16,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.632558,0.630927,0.632987,0.041864,1.404935,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,16,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.743847,0.741503,0.746658,0.009503,1.194739,0.850387,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,32,512,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.844116,0.843937,0.851540,0.162868,1.000000,0.753106,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,32,512,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.635709,0.635124,0.636859,0.001221,1.327834,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,32,512,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.742092,0.740974,0.744274,0.003722,1.137482,0.856644,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,1,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.896048,0.895970,0.896429,0.051790,1.000000,0.942972,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,1,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.844948,0.844805,0.845012,0.000149,1.060477,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
