preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
olmoe,component_gateup_duquant_transform,8,1,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.203187,0.203153,0.203308,0.000324,4.173362,3.158829,0.000000e+00,0.000000e+00,gateup_duquant_transform_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_ose_w8a8_branch,8,1,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.097982,0.097840,0.098541,0.004913,8.654375,6.550519,0.000000e+00,0.000000e+00,ose_w8a8_two_proj_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,2,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.847838,0.846871,0.848037,0.001673,1.000000,0.753788,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,2,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.639090,0.637125,0.639352,0.001636,1.326633,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,2,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.744958,0.743416,0.753776,0.008167,1.138102,0.857887,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_gateup_duquant_transform,8,2,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.201017,0.200576,0.201856,0.000956,4.217743,3.179283,0.000000e+00,0.000000e+00,gateup_duquant_transform_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_ose_w8a8_branch,8,2,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.097091,0.096907,0.097117,0.003755,8.732406,6.582381,0.000000e+00,0.000000e+00,ose_w8a8_two_proj_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,4,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.857377,0.855331,0.858289,0.001931,1.000000,0.745207,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,4,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.638923,0.638892,0.638965,0.001264,1.341910,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,4,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.742870,0.741208,0.743313,0.001211,1.154141,0.860074,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_gateup_duquant_transform,8,4,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.202491,0.201752,0.202590,0.000467,4.234149,3.155316,0.000000e+00,0.000000e+00,gateup_duquant_transform_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
