layer,proj,channel,selected_count,is_scale_topk,is_frequency_topk
7,up_proj,1799,0,0,0
7,up_proj,1800,0,0,0
7,up_proj,1801,0,0,0
7,up_proj,1802,0,0,0
7,up_proj,1803,0,0,0
7,up_proj,1804,0,0,0
7,up_proj,1805,0,0,0
7,up_proj,1806,64,1,1
7,up_proj,1807,0,0,0
7,up_proj,1808,0,0,0
7,up_proj,1809,0,0,0
7,up_proj,1810,0,0,0
7,up_proj,1811,0,0,0
7,up_proj,1812,0,0,0
7,up_proj,1813,0,0,0
7,up_proj,1814,0,0,0
7,up_proj,1815,0,0,0
7,up_proj,1816,0,0,0
7,up_proj,1817,0,0,0
7,up_proj,1818,0,0,0
7,up_proj,1819,0,0,0
7,up_proj,1820,0,0,0
7,up_proj,1821,0,0,0
7,up_proj,1822,0,0,0
7,up_proj,1823,0,0,0
7,up_proj,1824,0,0,0
7,up_proj,1825,0,0,0
7,up_proj,1826,0,0,0
7,up_proj,1827,52,1,1
7,up_proj,1828,0,0,0
7,up_proj,1829,0,0,0
7,up_proj,1830,0,0,0
7,up_proj,1831,0,0,0
7,up_proj,1832,0,0,0
7,up_proj,1833,0,0,0
7,up_proj,1834,0,0,0
7,up_proj,1835,0,0,0
7,up_proj,1836,0,0,0
7,up_proj,1837,0,0,0
7,up_proj,1838,0,0,0
7,up_proj,1839,0,0,0
7,up_proj,1840,0,0,0
7,up_proj,1841,0,0,0
7,up_proj,1842,0,0,0
7,up_proj,1843,0,0,0
7,up_proj,1844,0,0,0
7,up_proj,1845,0,0,0
7,up_proj,1846,0,0,0
7,up_proj,1847,0,0,0
7,up_proj,1848,0,0,0
7,up_proj,1849,0,0,0
7,up_proj,1850,0,0,0
7,up_proj,1851,0,0,0
7,up_proj,1852,0,0,0
7,up_proj,1853,0,0,0
7,up_proj,1854,1,0,0
7,up_proj,1855,0,0,0
7,up_proj,1856,0,0,0
7,up_proj,1857,0,0,0
7,up_proj,1858,0,0,0
7,up_proj,1859,0,0,0
7,up_proj,1860,0,0,0
7,up_proj,1861,0,0,0
7,up_proj,1862,0,0,0
7,up_proj,1863,0,0,0
7,up_proj,1864,0,0,0
7,up_proj,1865,0,0,0
7,up_proj,1866,0,0,0
7,up_proj,1867,0,0,0
7,up_proj,1868,0,0,0
7,up_proj,1869,0,0,0
7,up_proj,1870,0,0,0
7,up_proj,1871,0,0,0
7,up_proj,1872,0,0,0
7,up_proj,1873,0,0,0
7,up_proj,1874,0,0,0
7,up_proj,1875,0,0,0
7,up_proj,1876,0,0,0
7,up_proj,1877,0,0,0
7,up_proj,1878,0,0,0
7,up_proj,1879,0,0,0
7,up_proj,1880,0,0,0
7,up_proj,1881,0,0,0
7,up_proj,1882,0,0,0
7,up_proj,1883,0,0,0
7,up_proj,1884,0,0,0
7,up_proj,1885,0,0,0
7,up_proj,1886,0,0,0
7,up_proj,1887,0,0,0
7,up_proj,1888,0,0,0
7,up_proj,1889,0,0,0
7,up_proj,1890,0,0,0
7,up_proj,1891,0,0,0
7,up_proj,1892,5,0,0
7,up_proj,1893,0,0,0
7,up_proj,1894,0,0,0
7,up_proj,1895,0,0,0
7,up_proj,1896,0,0,0
7,up_proj,1897,0,0,0
7,up_proj,1898,0,0,0
7,up_proj,1899,0,0,0
7,up_proj,1900,0,0,0
7,up_proj,1901,0,0,0
7,up_proj,1902,12,0,0
7,up_proj,1903,0,0,0
7,up_proj,1904,0,0,0
7,up_proj,1905,0,0,0
7,up_proj,1906,59,1,1
7,up_proj,1907,0,0,0
7,up_proj,1908,0,0,0
7,up_proj,1909,0,0,0
7,up_proj,1910,0,0,0
7,up_proj,1911,0,0,0
7,up_proj,1912,11,1,0
7,up_proj,1913,0,0,0
7,up_proj,1914,0,0,0
7,up_proj,1915,0,0,0
7,up_proj,1916,0,0,0
7,up_proj,1917,0,0,0
7,up_proj,1918,0,0,0
7,up_proj,1919,0,0,0
7,up_proj,1920,0,0,0
7,up_proj,1921,0,0,0
7,up_proj,1922,10,0,0
7,up_proj,1923,0,0,0
7,up_proj,1924,0,0,0
7,up_proj,1925,0,0,0
7,up_proj,1926,0,0,0
7,up_proj,1927,0,0,0
7,up_proj,1928,0,0,0
7,up_proj,1929,0,0,0
7,up_proj,1930,0,0,0
7,up_proj,1931,0,0,0
7,up_proj,1932,0,0,0
7,up_proj,1933,0,0,0
7,up_proj,1934,64,1,1
7,up_proj,1935,0,0,0
7,up_proj,1936,0,0,0
7,up_proj,1937,0,0,0
7,up_proj,1938,0,0,0
7,up_proj,1939,0,0,0
7,up_proj,1940,0,0,0
7,up_proj,1941,0,0,0
7,up_proj,1942,0,0,0
7,up_proj,1943,0,0,0
7,up_proj,1944,0,0,0
7,up_proj,1945,0,0,0
7,up_proj,1946,0,0,0
7,up_proj,1947,0,0,0
7,up_proj,1948,0,0,0
7,up_proj,1949,0,0,0
7,up_proj,1950,0,0,0
7,up_proj,1951,0,0,0
7,up_proj,1952,0,0,0
7,up_proj,1953,0,0,0
7,up_proj,1954,24,0,0
7,up_proj,1955,41,1,1
7,up_proj,1956,0,0,0
7,up_proj,1957,0,0,0
7,up_proj,1958,0,0,0
7,up_proj,1959,0,0,0
7,up_proj,1960,0,0,0
7,up_proj,1961,0,0,0
7,up_proj,1962,0,0,0
7,up_proj,1963,0,0,0
7,up_proj,1964,0,0,0
7,up_proj,1965,0,0,0
7,up_proj,1966,0,0,0
7,up_proj,1967,0,0,0
7,up_proj,1968,0,0,0
7,up_proj,1969,0,0,0
7,up_proj,1970,0,0,0
7,up_proj,1971,0,0,0
7,up_proj,1972,0,0,0
7,up_proj,1973,0,0,0
7,up_proj,1974,0,0,0
7,up_proj,1975,0,0,0
7,up_proj,1976,0,0,0
7,up_proj,1977,0,0,0
7,up_proj,1978,0,0,0
7,up_proj,1979,0,0,0
7,up_proj,1980,0,0,0
7,up_proj,1981,0,0,0
7,up_proj,1982,0,0,0
7,up_proj,1983,0,0,0
7,up_proj,1984,0,0,0
7,up_proj,1985,0,0,0
7,up_proj,1986,0,0,0
7,up_proj,1987,0,0,0
7,up_proj,1988,0,0,0
7,up_proj,1989,0,0,0
7,up_proj,1990,11,0,0
7,up_proj,1991,42,1,1
7,up_proj,1992,0,0,0
7,up_proj,1993,0,0,0
7,up_proj,1994,0,0,0
7,up_proj,1995,0,0,0
7,up_proj,1996,0,0,0
7,up_proj,1997,0,0,0
7,up_proj,1998,0,0,0
7,up_proj,1999,0,0,0
7,up_proj,2000,0,0,0
7,up_proj,2001,0,0,0
7,up_proj,2002,0,0,0
7,up_proj,2003,0,0,0
7,up_proj,2004,0,0,0
7,up_proj,2005,0,0,0
7,up_proj,2006,0,0,0
7,up_proj,2007,0,0,0
7,up_proj,2008,0,0,0
7,up_proj,2009,0,0,0
7,up_proj,2010,0,0,0
7,up_proj,2011,0,0,0
7,up_proj,2012,0,0,0
7,up_proj,2013,0,0,0
7,up_proj,2014,0,0,0
7,up_proj,2015,0,0,0
7,up_proj,2016,0,0,0
7,up_proj,2017,0,0,0
7,up_proj,2018,0,0,0
7,up_proj,2019,0,0,0
7,up_proj,2020,0,0,0
7,up_proj,2021,0,0,0
7,up_proj,2022,0,0,0
7,up_proj,2023,0,0,0
7,up_proj,2024,0,0,0
7,up_proj,2025,0,0,0
7,up_proj,2026,0,0,0
7,up_proj,2027,0,0,0
7,up_proj,2028,0,0,0
7,up_proj,2029,0,0,0
7,up_proj,2030,0,0,0
7,up_proj,2031,0,0,0
7,up_proj,2032,0,0,0
7,up_proj,2033,0,0,0
7,up_proj,2034,0,0,0
7,up_proj,2035,0,0,0
7,up_proj,2036,0,0,0
7,up_proj,2037,0,0,0
7,up_proj,2038,0,0,0
7,up_proj,2039,0,0,0
7,up_proj,2040,0,0,0
7,up_proj,2041,0,0,0
7,up_proj,2042,0,0,0
7,up_proj,2043,0,0,0
7,up_proj,2044,0,0,0
7,up_proj,2045,1,0,0
7,up_proj,2046,0,0,0
7,up_proj,2047,0,0,0
