layer,proj,channel,selected_count,is_scale_topk,is_frequency_topk
0,up_proj,841,0,0,0
0,up_proj,842,0,0,0
0,up_proj,843,0,0,0
0,up_proj,844,0,0,0
0,up_proj,845,0,0,0
0,up_proj,846,20,0,0
0,up_proj,847,0,0,0
0,up_proj,848,0,0,0
0,up_proj,849,0,0,0
0,up_proj,850,0,0,0
0,up_proj,851,0,0,0
0,up_proj,852,0,0,0
0,up_proj,853,49,1,1
0,up_proj,854,0,0,0
0,up_proj,855,0,0,0
0,up_proj,856,0,0,0
0,up_proj,857,15,0,0
0,up_proj,858,0,0,0
0,up_proj,859,0,0,0
0,up_proj,860,0,0,0
0,up_proj,861,45,1,1
0,up_proj,862,0,0,0
0,up_proj,863,0,0,0
0,up_proj,864,0,0,0
0,up_proj,865,0,0,0
0,up_proj,866,27,1,0
0,up_proj,867,0,0,0
0,up_proj,868,0,0,0
0,up_proj,869,0,0,0
0,up_proj,870,0,0,0
0,up_proj,871,0,0,0
0,up_proj,872,0,0,0
0,up_proj,873,0,0,0
0,up_proj,874,0,0,0
0,up_proj,875,0,0,0
0,up_proj,876,0,0,0
0,up_proj,877,0,0,0
0,up_proj,878,0,0,0
0,up_proj,879,0,0,0
0,up_proj,880,0,0,0
0,up_proj,881,0,0,0
0,up_proj,882,0,0,0
0,up_proj,883,0,0,0
0,up_proj,884,0,0,0
0,up_proj,885,0,0,0
0,up_proj,886,0,0,0
0,up_proj,887,0,0,0
0,up_proj,888,0,0,0
0,up_proj,889,0,0,0
0,up_proj,890,0,0,0
0,up_proj,891,8,0,0
0,up_proj,892,0,0,0
0,up_proj,893,0,0,0
0,up_proj,894,0,0,0
0,up_proj,895,0,0,0
0,up_proj,896,0,0,0
0,up_proj,897,0,0,0
0,up_proj,898,0,0,0
0,up_proj,899,0,0,0
0,up_proj,900,0,0,0
0,up_proj,901,0,0,0
0,up_proj,902,0,0,0
0,up_proj,903,61,1,1
0,up_proj,904,43,0,1
0,up_proj,905,0,0,0
0,up_proj,906,0,0,0
0,up_proj,907,0,0,0
0,up_proj,908,0,0,0
0,up_proj,909,0,0,0
0,up_proj,910,0,0,0
0,up_proj,911,0,0,0
0,up_proj,912,0,0,0
0,up_proj,913,63,1,1
0,up_proj,914,0,0,0
0,up_proj,915,53,1,1
0,up_proj,916,0,0,0
0,up_proj,917,0,0,0
0,up_proj,918,0,0,0
0,up_proj,919,0,0,0
0,up_proj,920,0,0,0
0,up_proj,921,0,0,0
0,up_proj,922,0,0,0
0,up_proj,923,0,0,0
0,up_proj,924,0,0,0
