scope,preset,variant,active_experts,tokens_per_expert,total_routed_tokens,total_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
routed_moe_layer,olmoe,duquant_once,16,8,128,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.031836,1.031323,1.045983,0.013702,1.000000,0.798052,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,8,128,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.823459,0.822733,0.828020,0.010143,1.253051,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,8,128,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.944636,0.932614,0.954106,0.013746,1.092311,0.871721,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,16,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.054433,1.034039,1.104839,0.050064,1.000000,0.782391,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,16,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.824979,0.823184,0.845028,0.015600,1.278133,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,16,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.953291,0.941714,0.959778,0.015929,1.106098,0.865401,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,32,512,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.040057,1.028072,1.045525,0.012851,1.000000,0.802836,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,32,512,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.834995,0.834712,0.838269,0.025951,1.245585,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,32,512,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.186876,0.937568,1.233885,0.172603,0.876298,0.703523,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,1,64,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.285579,1.117290,1.297704,0.102037,1.000000,0.953398,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
