preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype,routed_token_experts,main_gemm_macs,gateup_duquant_transform_macs,common_down_duquant_transform_macs,ose_branch_macs,total_online_macs_current_layout,total_online_ops_mac2_current_layout,effective_tops_mac2_current_layout,compact_ours_total_macs_if_split_main_columns,duplicate_ose_extra_macs_current_layout,duquant_unique_overhead_macs_per_routed_token,ose_unique_overhead_macs_per_routed_token,unique_overhead_reduction_duquant_vs_ose,estimated_kernel_launches,main_qparam_groups_per_expert,main_qparam_groups_active_experts,main_qparam_groups_all_model_experts,main_qparam_bytes_active_experts,main_qparam_bytes_all_model_experts,main_qparam_reduction_vs_per_channel,main_int8_weight_bytes_per_expert,ose_duplicate_int8_weight_bytes_per_expert_current_layout,ose_duplicate_weight_overhead_ratio_current_layout
olmoe,plain_no_ose,16,32,512,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.654597,0.654090,0.654812,0.001009,1.325521,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3355443200,6710886400,10.251936,3355443200,0,524288,131072,4.000000,9,4,64,256,256,1024,1024.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,32,512,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.752260,0.750616,0.753364,0.004197,1.153434,0.870174,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3422552064,6845104128,9.099386,3355443200,67108864,524288,131072,4.000000,10,4,64,256,256,1024,1024.000000,6291456,131072,0.020833
olmoe,duquant_once,64,1,64,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.893621,0.893409,0.893739,0.000235,1.000000,0.942885,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,452984832,905969664,1.013819,419430400,0,524288,131072,4.000000,12,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,1,64,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.842582,0.842492,0.842632,0.000160,1.060575,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,419430400,838860800,0.995584,419430400,0,524288,131072,4.000000,9,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,1,64,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.867791,0.867732,0.867864,0.000083,1.029765,0.970950,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,427819008,855638016,0.985995,419430400,8388608,524288,131072,4.000000,10,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,duquant_once,64,2,128,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.900888,0.900870,0.901072,0.030655,1.000000,0.941973,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,905969664,1811939328,2.011281,838860800,0,524288,131072,4.000000,12,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,2,128,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.848612,0.848606,0.848693,0.000466,1.061602,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,838860800,1677721600,1.977018,838860800,0,524288,131072,4.000000,9,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,2,128,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.873886,0.873852,0.873931,0.000417,1.030899,0.971079,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,855638016,1711276032,1.958237,838860800,16777216,524288,131072,4.000000,10,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,duquant_once,64,4,256,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.916405,0.916331,0.916592,0.000168,1.000000,0.938397,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1811939328,3623878656,3.954451,1677721600,0,524288,131072,4.000000,12,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,4,256,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.859952,0.859924,0.860092,0.000150,1.065647,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1677721600,3355443200,3.901896,1677721600,0,524288,131072,4.000000,9,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,4,256,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.886524,0.886490,0.886691,0.000139,1.033706,0.970027,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1711276032,3422552064,3.860642,1677721600,33554432,524288,131072,4.000000,10,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,duquant_once,64,8,512,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.940991,0.940989,0.941204,0.000162,1.000000,0.935033,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3623878656,7247757312,7.702260,3355443200,0,524288,131072,4.000000,12,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,8,512,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.879858,0.879846,0.880065,0.000208,1.069481,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3355443200,6710886400,7.627238,3355443200,0,524288,131072,4.000000,9,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,8,512,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.910048,0.909939,0.910136,0.000162,1.034002,0.966826,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3422552064,6845104128,7.521696,3355443200,67108864,524288,131072,4.000000,10,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,duquant_once,64,16,1024,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.989214,0.988986,0.989359,0.000219,1.000000,0.922929,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,1024,6442450944,536870912,268435456,134217728,7247757312,14495514624,14.653568,6710886400,0,524288,131072,4.000000,12,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,16,1024,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.912974,0.912963,0.912998,0.000071,1.083507,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,1024,6442450944,536870912,268435456,134217728,6710886400,13421772800,14.701156,6710886400,0,524288,131072,4.000000,9,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,16,1024,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.959598,0.959586,0.959742,0.000125,1.030863,0.951413,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,1024,6442450944,536870912,268435456,134217728,6845104128,13690208256,14.266608,6710886400,134217728,524288,131072,4.000000,10,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,duquant_once,64,32,2048,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,1.133247,1.132526,1.133395,0.020053,1.000000,0.869205,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,2048,12884901888,1073741824,536870912,268435456,14495514624,28991029248,25.582269,13421772800,0,524288,131072,4.000000,12,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,32,2048,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,0.985024,0.984845,0.985164,0.000624,1.150477,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,2048,12884901888,1073741824,536870912,268435456,13421772800,26843545600,27.251667,13421772800,0,524288,131072,4.000000,9,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,32,2048,2048,1024,64,8,64,1024,1,1024,1024,128,2,1,1,1.071270,1.070415,1.073979,0.002507,1.057854,0.919492,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,2048,12884901888,1073741824,536870912,268435456,13690208256,27380416512,25.558838,13421772800,268435456,524288,131072,4.000000,10,4,256,256,1024,1024,1024.000000,6291456,131072,0.020833
