preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype,routed_token_experts,main_gemm_macs,gateup_duquant_transform_macs,common_down_duquant_transform_macs,ose_branch_macs,total_online_macs_current_layout,total_online_ops_mac2_current_layout,effective_tops_mac2_current_layout,compact_ours_total_macs_if_split_main_columns,duplicate_ose_extra_macs_current_layout,duquant_unique_overhead_macs_per_routed_token,ose_unique_overhead_macs_per_routed_token,unique_overhead_reduction_duquant_vs_ose,estimated_kernel_launches,main_qparam_groups_per_expert,main_qparam_groups_active_experts,main_qparam_groups_all_model_experts,main_qparam_bytes_active_experts,main_qparam_bytes_all_model_experts,main_qparam_reduction_vs_per_channel,main_int8_weight_bytes_per_expert,ose_duplicate_int8_weight_bytes_per_expert_current_layout,ose_duplicate_weight_overhead_ratio_current_layout
olmoe,ours_ose_w8a8,16,32,512,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.755284,0.754752,0.757215,0.002098,1.135779,0.858411,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3422552064,6845104128,9.062954,3355443200,67108864,524288,131072,4.000000,10,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,64,1,64,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.894171,0.894145,0.894292,0.000128,1.000000,0.943296,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,452984832,905969664,1.013195,419430400,0,524288,131072,4.000000,12,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,1,64,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.843468,0.843397,0.843477,0.000109,1.060113,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,419430400,838860800,0.994538,419430400,0,524288,131072,4.000000,9,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,1,64,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.868644,0.868555,0.868923,0.000690,1.029387,0.971017,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,427819008,855638016,0.985027,419430400,8388608,524288,131072,4.000000,10,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,64,2,128,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.901442,0.901430,0.901481,0.000492,1.000000,0.941844,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,905969664,1811939328,2.010045,838860800,0,524288,131072,4.000000,12,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,2,128,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.849018,0.848986,0.849068,0.000064,1.061747,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,838860800,1677721600,1.976073,838860800,0,524288,131072,4.000000,9,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,2,128,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.874609,0.874609,0.874618,0.000016,1.030680,0.970740,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,855638016,1711276032,1.956618,838860800,16777216,524288,131072,4.000000,10,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,64,4,256,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.916660,0.916639,0.916822,0.000174,1.000000,0.938144,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1811939328,3623878656,3.953351,1677721600,0,524288,131072,4.000000,12,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,4,256,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.859959,0.859934,0.860170,0.000150,1.065935,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1677721600,3355443200,3.901864,1677721600,0,524288,131072,4.000000,9,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,4,256,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.886638,0.886598,0.886667,0.000056,1.033860,0.969910,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1711276032,3422552064,3.860146,1677721600,33554432,524288,131072,4.000000,10,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,64,8,512,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.940843,0.940810,0.940878,0.002885,1.000000,0.934689,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3623878656,7247757312,7.703472,3355443200,0,524288,131072,4.000000,12,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,8,512,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.879396,0.879330,0.879418,0.000176,1.069874,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3355443200,6710886400,7.631245,3355443200,0,524288,131072,4.000000,9,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,8,512,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.909468,0.909300,0.909649,0.013248,1.034498,0.966935,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3422552064,6845104128,7.526493,3355443200,67108864,524288,131072,4.000000,10,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,64,16,1024,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.989108,0.988932,0.989240,0.000216,1.000000,0.922980,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,1024,6442450944,536870912,268435456,134217728,7247757312,14495514624,14.655138,6710886400,0,524288,131072,4.000000,12,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,16,1024,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.912927,0.912831,0.912970,0.000271,1.083447,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,1024,6442450944,536870912,268435456,134217728,6710886400,13421772800,14.701912,6710886400,0,524288,131072,4.000000,9,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,16,1024,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.959664,0.959598,0.959684,0.000142,1.030682,0.951299,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,1024,6442450944,536870912,268435456,134217728,6845104128,13690208256,14.265627,6710886400,134217728,524288,131072,4.000000,10,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,64,32,2048,2048,1024,64,8,64,256,1,256,256,128,2,1,1,1.133906,1.133832,1.134740,0.083408,1.000000,0.868952,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,2048,12884901888,1073741824,536870912,268435456,14495514624,28991029248,25.567401,13421772800,0,524288,131072,4.000000,12,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,32,2048,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.985310,0.985060,0.985380,0.000259,1.150811,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,2048,12884901888,1073741824,536870912,268435456,13421772800,26843545600,27.243756,13421772800,0,524288,131072,4.000000,9,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,32,2048,2048,1024,64,8,64,256,1,256,256,128,2,1,1,1.071418,1.070501,1.071495,0.001130,1.058323,0.919632,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,2048,12884901888,1073741824,536870912,268435456,13690208256,27380416512,25.555308,13421772800,268435456,524288,131072,4.000000,10,16,1024,1024,4096,4096,256.000000,6291456,131072,0.020833
