scope,preset,variant,active_experts,tokens_per_expert,total_routed_tokens,total_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
routed_moe_layer,olmoe,duquant_once,64,4,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.117678,1.115579,1.125904,0.059081,1.000000,0.942792,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,4,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.053738,1.042863,1.066261,0.064781,1.060679,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,4,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.086194,1.072680,1.095458,0.029906,1.028986,0.970120,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,8,512,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.157623,1.154656,1.157998,0.012630,1.000000,0.941524,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,8,512,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.089930,1.080478,1.093044,0.008040,1.062108,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,8,512,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.130455,1.129583,1.140274,0.051696,1.024033,0.964152,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,16,1024,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.452582,1.229711,1.460048,0.202525,1.000000,0.789449,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,16,1024,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.146739,1.128302,1.153860,0.061056,1.266707,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,16,1024,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.196216,1.195065,1.205011,0.006976,1.214314,0.958639,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,32,2048,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.455393,1.440777,1.455782,0.064574,1.000000,0.868987,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,32,2048,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.264717,1.261355,1.265883,0.032098,1.150766,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,32,2048,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.364638,1.362803,1.376654,0.064735,1.066505,0.926778,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
