source_type,timestamp_readable,category,label,model,metric,quant_desc,aw_bits,weight_group,router_weight_group,ose_topk,ose_quant,ose_score,disable_gateup_duquant,tier_quants,tier_fractions,wikitext2,c4,acc_avg,avg_no_obqa,arc_challenge,arc_easy,boolq,openbookqa,piqa,winogrande,status,experiment,source_file,run_log,rank_log
rank_log,2026-07-14 14:49:56,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.9091315269470215,11.13168716430664,,,,,,,,,ok_ppl_only,experiments/allocation_component_ablation_olmoe_ppl_20260714_134013/no_down_range,experiments/allocation_component_ablation_olmoe_ppl_20260714_134013/no_down_range/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784010540.txt,,experiments/allocation_component_ablation_olmoe_ppl_20260714_134013/no_down_range/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784010540.txt
rank_log,2026-07-14 15:13:16,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.905252456665039,11.132132530212402,,,,,,,,,ok_ppl_only,experiments/allocation_component_ablation_olmoe_ppl_20260714_134013/no_weight_range,experiments/allocation_component_ablation_olmoe_ppl_20260714_134013/no_weight_range/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784011902.txt,,experiments/allocation_component_ablation_olmoe_ppl_20260714_134013/no_weight_range/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784011902.txt
rank_log,2026-07-14 15:55:50,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.978175163269043,11.191915512084961,,,,,,,,,ok_ppl_only,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/down_only,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/down_only/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784014497.txt,,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/down_only/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784014497.txt
rank_log,2026-07-14 16:18:28,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.903326511383057,11.132387161254883,,,,,,,,,ok_ppl_only,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/weight_all_only,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/weight_all_only/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784015857.txt,,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/weight_all_only/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784015857.txt
rank_log,2026-07-14 16:41:09,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.987210273742676,11.176257133483887,,,,,,,,,ok_ppl_only,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/weight_gate_only,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/weight_gate_only/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784017213.txt,,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/weight_gate_only/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784017213.txt
rank_log,2026-07-14 17:04:05,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.94004487991333,11.197680473327637,,,,,,,,,ok_ppl_only,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/weight_up_only,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/weight_up_only/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784018574.txt,,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/weight_up_only/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784018574.txt
rank_log,2026-07-14 17:27:00,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.905156135559082,11.13119888305664,,,,,,,,,ok_ppl_only,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/weight_down_only,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/weight_down_only/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784019948.txt,,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/weight_down_only/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784019948.txt
rank_log,2026-07-14 18:17:09,ad_hoc_ppl_only,output,olmoe,,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,7.144928932189941,11.330777168273926,,,,,,,,,ok_ppl_only,experiments/metric_ablation_olmoe_ppl_20260714_175423/residual_qerr_gain,experiments/metric_ablation_olmoe_ppl_20260714_175423/residual_qerr_gain/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784022976.txt,,experiments/metric_ablation_olmoe_ppl_20260714_175423/residual_qerr_gain/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784022976.txt
rank_log,2026-07-14 18:38:17,ad_hoc_ppl_only,output,olmoe,,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,7.144479274749756,11.328033447265625,,,,,,,,,ok_ppl_only,experiments/metric_ablation_olmoe_ppl_20260714_175423/residual_qerr,experiments/metric_ablation_olmoe_ppl_20260714_175423/residual_qerr/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784024234.txt,,experiments/metric_ablation_olmoe_ppl_20260714_175423/residual_qerr/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784024234.txt
rank_log,2026-07-14 18:59:08,ad_hoc_ppl_only,output,olmoe,,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,7.018791198730469,11.202122688293457,,,,,,,,,ok_ppl_only,experiments/metric_ablation_olmoe_ppl_20260714_175423/kurtosis,experiments/metric_ablation_olmoe_ppl_20260714_175423/kurtosis/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784025502.txt,,experiments/metric_ablation_olmoe_ppl_20260714_175423/kurtosis/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784025502.txt
